,GeneID,Chr,FeatureType,Product,meanDiversity,StDev,ChangesSum.866,ChangesSum.942,ChangesSum.900,ChangesSum.IXa,SNPs.866,SNPs.942,SNPs.900,SNPs.IXa,AmSNPs.866,AmSNPs.942,AmSNPs.900,AmSNPs.IXa,INS.866,INS.942,INS.900,INS.IXa,DEL.866,DEL.942,DEL.900,DEL.IXa
141,CTYZ_00000162,Ctyz_8,CDS,putative transmembrane Protein,4.75,1.26,6,5,3,5,5,2,2,5,NA,NA,NA,NA,1,2,1,NA,NA,1,NA,NA
142,CTYZ_00000163,Ctyz_8,CDS,COPII coat assembly protein[comma] Sec16,3.75,2.5,4,3,1,7,4,3,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,CTYZ_00000164,Ctyz_8,CDS,Ubiquitin carboxyl terminal hydrolase domain fused to a MATH domain,4,2.16,4,6,5,1,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
144,CTYZ_00000165,Ctyz_8,CDS,Uncharacterized Protein,1,0,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
145,CTYZ_00000166,Ctyz_8,CDS,Zinc finger C2H2-type,3,1.83,5,2,1,4,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,CTYZ_00000167,Ctyz_8,CDS,NA,1,0,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,CTYZ_00000168,Ctyz_8,CDS,CCCH like finger domain nucleoporin,3.33,2.52,1,3,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA
148,CTYZ_00000170,Ctyz_8,CDS,Ribosome biogenesis protein,3,2.16,2,3,1,6,2,2,1,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2
149,CTYZ_00000171,Ctyz_8,CDS,Uncharacterized protein,1.75,0.96,3,1,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,CTYZ_00000172,Ctyz_8,CDS,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
151,CTYZ_00000173,Ctyz_8,CDS,NA,1.5,0.71,NA,1,NA,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,CTYZ_00000174,Ctyz_8,CDS,Histidine kinase-like ATPase domain containing-protein,8,1,8,7,NA,9,7,7,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
153,CTYZ_00000176,Ctyz_8,CDS,NA,1,0,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,CTYZ_00000177,Ctyz_8,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,CTYZ_00000179,Ctyz_8,CDS,Serine/Threonine protein kinase,1.67,1.15,1,3,1,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,CTYZ_00000180,Ctyz_8,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,CTYZ_00000181,Ctyz_8,CDS,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,CTYZ_00000182,Ctyz_8,CDS,SSNA1,1,0,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,CTYZ_00000183,Ctyz_8,CDS,Iron-containing alcohol dehydrogenase,1.5,0.71,1,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,CTYZ_00000184,Ctyz_8,CDS,Uncharacterized protein,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
161,CTYZ_00000185,Ctyz_8,CDS,Aldehyde/Alcohol dehydrogenase,2,1.41,2,4,1,1,NA,4,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
162,CTYZ_00000186,Ctyz_8,CDS,ubiquitin activating enzyme E1,2.5,1.73,1,4,4,1,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,CTYZ_00000187,Ctyz_8,CDS,Secreted GGC gene family protein,3,1.41,3,2,2,5,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,CTYZ_00000188,Ctyz_8,CDS,putative Secreted Protein,3.25,1.71,4,3,1,5,4,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,CTYZ_00000189,Ctyz_8,CDS,Ubiquitin-like domain containing protein,3,1.41,3,4,1,4,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,CTYZ_00000190,Ctyz_8,CDS,Uncharacterized protein,1,0,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,CTYZ_00000191,Ctyz_8,CDS,putative Secreted Protein,30.75,30.57,40,6,70,7,40,6,69,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,CTYZ_00000192,Ctyz_8,CDS,NA,2,1.73,NA,4,1,1,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,CTYZ_00000193,Ctyz_8,CDS,Uncharacterized protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,CTYZ_00000194,Ctyz_8,CDS,Uncharacterized protein,9,16,1,1,1,33,1,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,CTYZ_00000195,Ctyz_8,CDS,Surfeit locus protein 6,2,1,1,3,2,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,CTYZ_00000196,Ctyz_8,CDS,NA,1,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,CTYZ_00000197,Ctyz_8,CDS,eRF1/Translation release factor pelota,3.33,4.04,8,1,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA
174,CTYZ_00000198,Ctyz_8,CDS,Ribosomal protein S4/S9,2,0.82,2,3,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
175,CTYZ_00000199,Ctyz_8,CDS,E2F/DP family winged-helix DNA-binding domain containing protein,1,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA
176,CTYZ_00000200,Ctyz_8,CDS,LisH motif/WD40/YVTN repeat containing protein,1.5,0.58,2,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,CTYZ_00000201,Ctyz_8,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,CTYZ_00000202,Ctyz_8,CDS,Vps9p/ RAB5 like RAB GTpase binding protein,1.33,0.58,1,2,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,CTYZ_00000203,Ctyz_8,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,CTYZ_00000204,Ctyz_8,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,CTYZ_00000205,Ctyz_8,CDS,NA,1.33,0.58,NA,2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
182,CTYZ_00000206,Ctyz_8,CDS,Epsin like ENTH/VHS domain containing protein,1.75,0.96,1,3,1,2,NA,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA
183,CTYZ_00000207,Ctyz_8,CDS,Mannose-6-phosphate isomerase,2.67,1.53,1,4,NA,3,1,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
184,CTYZ_00000208,Ctyz_8,CDS,Uncharacterized protein,11.25,14.66,1,6,5,33,1,5,5,30,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2
185,CTYZ_00000209,Ctyz_8,CDS,CLASP-N/GCN1 domain containing protein,9.25,2.63,7,13,9,8,5,12,9,8,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA
186,CTYZ_00000210,Ctyz_8,CDS,ERCC3/XPB/RAD25[comma] helicase involved in DNA repair,1.75,0.96,3,1,1,2,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
187,CTYZ_00000211,Ctyz_8,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,CTYZ_00000212,Ctyz_8,CDS,Uncharacterized protein,2.5,1.29,2,4,1,3,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,CTYZ_00000213,Ctyz_8,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,CTYZ_00000214,Ctyz_8,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,CTYZ_00000215,Ctyz_8,CDS,Actin-related protein 2/3 complex subunit 1,3.25,2.06,3,6,1,3,3,3,1,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
192,CTYZ_00000216,Ctyz_8,CDS,Dynamin like TRAFAC class GTpase domain containing protein,1.5,1,1,1,1,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,CTYZ_00000217,Ctyz_8,CDS,RNA cytidine acetyltransferase,4.67,5.51,11,2,NA,1,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
194,CTYZ_00000218,Ctyz_8,CDS,RNA cytidine acetyltransferase,2,0,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA
195,CTYZ_00000219,Ctyz_8,CDS,Span like RimI family protein amino acetyltransferase,1.33,0.58,2,1,NA,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,CTYZ_00000220,Ctyz_8,CDS,NA,3,2.83,NA,1,NA,5,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,CTYZ_00000222,Ctyz_8,CDS,Potassium channel tetramerization-type BTB domain containing protein,2,1,3,2,NA,1,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA
198,CTYZ_00000223,Ctyz_8,CDS,RRP5-like protein,6.5,2.38,8,9,5,4,7,8,3,4,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA
199,CTYZ_00000224,Ctyz_8,CDS,Uncharacterized protein,1.67,0.58,2,2,NA,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,CTYZ_00000225,Ctyz_8,CDS,Signal peptide Uncharacterized transmembrane Protein,4,3,1,7,NA,4,1,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
201,CTYZ_00000226,Ctyz_8,CDS,Uncharacterized protein,1.75,0.96,1,3,2,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,CTYZ_00000227,Ctyz_8,CDS,P-type ATPase[comma] transmembrane domain containing protein,2.75,1.71,2,5,1,3,2,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,CTYZ_00000228,Ctyz_8,CDS,PH/NUP50/RAN binding domain containing protein,1.25,0.5,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,CTYZ_00000229,Ctyz_8,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,CTYZ_00000230,Ctyz_8,CDS,NA,3.5,0.71,NA,4,NA,3,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,CTYZ_00000231,Ctyz_8,CDS,Activator of Hsp90 ATPase N-terminal/ TPR repeat domain-containing protein,1,0,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,CTYZ_00000234,Ctyz_8,CDS,Proliferating cell nuclear antigen,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,CTYZ_00000235,Ctyz_8,CDS,NA,4,3.61,NA,8,3,1,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,CTYZ_00000237,Ctyz_8,CDS,Serine/Threonine protein kinase,6.5,3.7,6,11,2,7,6,11,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,CTYZ_00000238,Ctyz_8,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,CTYZ_00000239,Ctyz_8,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,CTYZ_00000240,Ctyz_8,CDS,Regulator of chromosome condensation RCC1,5.33,6.66,1,2,NA,13,1,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,CTYZ_00000241,Ctyz_8,CDS,Male gamete fusion factor,5.33,1.15,4,6,NA,6,3,3,NA,5,NA,NA,NA,NA,NA,2,NA,1,1,1,NA,NA
214,CTYZ_00000242,Ctyz_8,CDS,Histidine phosphatase,3,0.82,3,3,2,4,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,CTYZ_00000243,Ctyz_8,CDS,Uncharacterized protein,1,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
216,CTYZ_00000244,Ctyz_8,CDS,XRN 5'-3' exonuclease N-terminus,17.75,12.45,12,34,5,20,12,23,5,17,NA,NA,NA,NA,NA,4,NA,NA,NA,7,NA,3
217,CTYZ_00000245,Ctyz_8,CDS,Alkaline-phosphatase-like protein,22,7,17,19,NA,30,17,19,NA,29,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
218,CTYZ_00000246,Ctyz_8,CDS,Uncharacterized protein,3.25,2.22,4,2,1,6,2,2,1,2,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA
219,CTYZ_00000247,Ctyz_8,CDS,Uncharacterized protein,1.67,0.58,2,1,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,CTYZ_00000248,Ctyz_8,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,CTYZ_00000249,Ctyz_8,CDS,Bromodomain/HAS/DEXDc/SNF2 domain containing protein,3.25,2.87,7,1,1,4,4,1,NA,4,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA
222,CTYZ_00000250,Ctyz_8,CDS,Uncharacterized protein,2,1.73,4,1,NA,1,3,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
223,CTYZ_00000251,Ctyz_8,CDS,Uncharacterized protein,2,1.15,1,3,3,1,1,2,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
224,CTYZ_00000252,Ctyz_8,CDS,Pyridine nucleotide/ NAD(P) transhydrogenase alpha plus beta subunit,3.25,2.06,3,6,1,3,2,5,1,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
225,CTYZ_00000255,Ctyz_8,CDS,Romo1/Mgr2,2.75,1.5,4,4,1,2,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
226,CTYZ_00000256,Ctyz_8,CDS,Adenosine kinase/Carbohydrate kinase PfkB,1.25,0.5,1,1,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,CTYZ_00000257,Ctyz_8,CDS,CDC45-like protein,4.5,1.29,6,4,3,5,5,4,2,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
228,CTYZ_00000258,Ctyz_8,CDS,Diacylglycerol kinase,1.75,0.5,1,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,CTYZ_00000259,Ctyz_8,CDS,Uncharacterized protein,2.33,0.58,2,2,NA,3,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,CTYZ_00000260,Ctyz_8,CDS,NA,1,0,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,CTYZ_00000261,Ctyz_8,CDS,Transcription initiation factor IIF/ Rap30 like winged HTH,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,CTYZ_00000262,Ctyz_8,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,CTYZ_00000263,Ctyz_8,CDS,Serine/Threonine protein kinase,1.75,0.5,1,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,CTYZ_00000264,Ctyz_8,CDS,Formin homology 2 domain (FH2) protein,3.25,1.71,3,5,1,4,3,4,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
235,CTYZ_00000265,Ctyz_8,CDS,SAP domain containing protein,1.75,0.96,1,3,1,2,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,CTYZ_00000266,Ctyz_8,CDS,Uncharacterized protein,4.25,1.71,5,4,2,6,4,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
237,CTYZ_00000268,Ctyz_8,CDS,Signal peptide Uncharacterized transmembrane Protein,2.5,0.71,3,NA,NA,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,CTYZ_00000269,Ctyz_8,CDS,Uncharacterized protein,2.5,1,2,4,2,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,CTYZ_00000270,Ctyz_8,CDS,Uncharacterized protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,CTYZ_00000272,Ctyz_8,CDS,Mtr4p like SKI family SFII helicase,1.33,0.58,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
241,CTYZ_00000273,Ctyz_8,CDS,Mtr4p like SKI family SFII helicase,2.5,0.58,2,3,3,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,CTYZ_00000274,Ctyz_8,CDS,Sushi/SCR/CCP domain containing protein,2.75,3.5,1,8,1,1,NA,5,1,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA
243,CTYZ_00000275,Ctyz_8,CDS,NA,1,0,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,CTYZ_00000276,Ctyz_8,CDS,NA,1.5,0.71,NA,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
245,CTYZ_00000278,Ctyz_8,CDS,Uncharacterized protein,2,1,2,1,NA,3,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,CTYZ_00000279,Ctyz_8,CDS,Uncharacterized protein,3.25,0.96,2,4,4,3,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,CTYZ_00000280,Ctyz_8,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,CTYZ_00000281,Ctyz_8,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,CTYZ_00000284,Ctyz_8,CDS,Uncharacterized protein,2,0.82,2,3,1,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,CTYZ_00000286,Ctyz_8,CDS,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,CTYZ_00000287,Ctyz_8,CDS,Uncharacterized protein,10,5.1,10,12,3,15,9,12,2,15,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
252,CTYZ_00000288,Ctyz_8,CDS,Uncharacterized protein,1.25,0.5,2,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,CTYZ_00000289,Ctyz_8,CDS,Glucose-methanol-choline oxidoreductase,1.5,0.71,1,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,CTYZ_00000290,Ctyz_8,CDS,Uncharacterized protein,1.25,0.5,1,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,CTYZ_00000291,Ctyz_8,CDS,Uncharacterized protein,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
256,CTYZ_00000292,Ctyz_8,CDS,FAD-binding domain containing protein,2.25,0.5,2,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,CTYZ_00000293,Ctyz_8,CDS,NA,1,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,CTYZ_00000294,Ctyz_8,CDS,Insulinase like metalloprotease,5.67,0.58,6,6,NA,5,6,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,CTYZ_00000295,Ctyz_8,CDS,Zinc finger[comma] RING/FYVE/PHD-type domain containing protein,8,1.41,9,9,6,8,9,6,5,8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA
260,CTYZ_00000296,Ctyz_8,CDS,Uncharacterized protein,2.67,0.58,3,2,NA,3,3,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,CTYZ_00000297,Ctyz_8,CDS,Uncharacterized protein,1,0,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,CTYZ_00000298,Ctyz_8,CDS,Uncharacterized protein,1.67,0.58,2,1,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,CTYZ_00000299,Ctyz_8,CDS,Uncharacterized protein,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,CTYZ_00000300,Ctyz_8,CDS,NA,3,2.65,NA,6,1,2,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
265,CTYZ_00000301,Ctyz_8,CDS,Integral membrane protein EMC3/TMCO1-like,1.67,0.58,1,2,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1
266,CTYZ_00000302,Ctyz_8,CDS,Pleckstrin homology (PH domain) containing protein,5.75,3.3,8,6,1,8,7,6,1,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
267,CTYZ_00000303,Ctyz_8,CDS,Signal peptide LNR (Lin-12/Notch) repeat containing protein,4.25,0.96,3,4,5,5,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
268,CTYZ_00000304,Ctyz_8,CDS,Phosphoribulokinase/uridine kinase/Uracil phosphoribosyltransferase,1.33,0.58,1,2,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,CTYZ_00000305,Ctyz_8,CDS,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
270,CTYZ_00000306,Ctyz_8,CDS,LRR repeat containing protein,2,1,1,3,NA,2,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,CTYZ_00000307,Ctyz_8,CDS,Uncharacterized protein,2.67,0.58,2,3,NA,3,2,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,CTYZ_00000308,Ctyz_8,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,CTYZ_00000310,Ctyz_8,CDS,NA,1.5,0.71,NA,2,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,CTYZ_00000313,Ctyz_8,CDS,Translation initiation factor SUI1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,CTYZ_00000315,Ctyz_8,CDS,NA,1,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,CTYZ_00000316,Ctyz_8,CDS,NA,2,1,NA,3,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
277,CTYZ_00000317,Ctyz_8,CDS,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,CTYZ_00000318,Ctyz_8,CDS,GTpase translation elongation factor 2,1.75,0.96,1,3,2,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,CTYZ_00000320,Ctyz_8,CDS,PTM1-like protein,7.25,7.89,4,19,2,4,4,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA
280,CTYZ_00000321,Ctyz_8,CDS,NA,2.5,0.71,NA,2,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
281,CTYZ_00000322,Ctyz_8,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,CTYZ_00000323,Ctyz_8,CDS,Exosome complex RNA-binding protein 1/RRP40/RRP4,1.67,1.15,3,1,NA,1,1,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
283,CTYZ_00000324,Ctyz_8,CDS,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,CTYZ_00000325,Ctyz_8,CDS,NA,1.5,0.71,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
